,Centrality
1,0.29032258064516125
2,0.22580645161290322
3,0.5483870967741935
7,0.12903225806451613
26,0.29032258064516125
27,0.3225806451612903
28,0.3870967741935484
29,0.3870967741935484
30,0.4193548387096774
31,0.45161290322580644
16,0.16129032258064516
25,0.3548387096774194
4,0.5161290322580645
5,0.22580645161290322
17,0.0967741935483871
18,0.45161290322580644
19,0.4838709677419355
20,0.12903225806451613
21,0.0967741935483871
22,0.1935483870967742
23,0.3225806451612903
24,0.12903225806451613
8,0.0967741935483871
9,0.3225806451612903
10,0.22580645161290322
11,0.1935483870967742
12,0.25806451612903225
13,0.0967741935483871
14,0.29032258064516125
15,0.12903225806451613
6,0.3870967741935484
32,0.29032258064516125
