,Centrality
1,0.6774193548387096
2,0.3225806451612903
9,0.6451612903225806
10,0.29032258064516125
11,0.3548387096774194
12,0.1935483870967742
13,0.1935483870967742
14,0.16129032258064516
15,0.6774193548387096
19,0.5161290322580645
20,0.22580645161290322
21,0.25806451612903225
22,0.5806451612903225
23,0.3225806451612903
24,0.5483870967741935
25,0.5806451612903225
26,0.5806451612903225
27,0.5806451612903225
28,0.4193548387096774
29,0.5161290322580645
30,0.45161290322580644
31,0.45161290322580644
18,0.5806451612903225
3,0.29032258064516125
5,0.5806451612903225
6,0.8064516129032258
8,0.3870967741935484
16,0.25806451612903225
4,0.06451612903225806
7,0.06451612903225806
17,0.5483870967741935
32,0.16129032258064516
