,Centrality
3,0.27586206896551724
5,0.06896551724137931
6,0.896551724137931
7,0.3448275862068966
8,0.06896551724137931
12,0.3448275862068966
13,0.48275862068965514
14,0.13793103448275862
15,0.13793103448275862
4,0.034482758620689655
16,0.10344827586206896
32,0.13793103448275862
9,0.06896551724137931
10,0.7931034482758621
11,0.5517241379310345
17,0.10344827586206896
18,0.6206896551724138
19,0.20689655172413793
20,0.20689655172413793
21,0.5862068965517241
22,0.24137931034482757
23,0.24137931034482757
24,0.24137931034482757
25,0.20689655172413793
26,0.20689655172413793
27,0.3448275862068966
28,0.3448275862068966
29,0.27586206896551724
30,0.27586206896551724
31,0.27586206896551724
