,Centrality
1,0.03333333333333333
17,0.6
3,0.03333333333333333
4,0.3333333333333333
7,0.6
19,0.5666666666666667
20,0.4666666666666667
21,0.3333333333333333
28,0.5
29,0.4
30,0.4
31,0.3
5,0.16666666666666666
8,0.06666666666666667
9,0.2
10,0.4
11,0.4
16,0.2
6,0.1
22,0.23333333333333334
23,0.5
24,0.23333333333333334
18,0.3333333333333333
25,0.5333333333333333
26,0.3333333333333333
27,0.4666666666666667
32,0.26666666666666666
12,0.03333333333333333
13,0.03333333333333333
14,0.13333333333333333
15,0.06666666666666667
