,Centrality
3,0.5517241379310345
4,0.034482758620689655
5,0.10344827586206896
6,0.1724137931034483
7,0.5172413793103449
8,0.034482758620689655
10,0.1724137931034483
11,0.4482758620689655
12,0.41379310344827586
13,0.06896551724137931
14,0.10344827586206896
15,0.1724137931034483
21,0.20689655172413793
22,0.13793103448275862
23,0.13793103448275862
24,0.13793103448275862
27,0.24137931034482757
16,0.20689655172413793
32,0.3448275862068966
18,0.5172413793103449
19,0.6551724137931034
20,0.20689655172413793
17,0.27586206896551724
28,0.13793103448275862
29,0.3103448275862069
30,0.3103448275862069
31,0.3448275862068966
9,0.06896551724137931
25,0.20689655172413793
26,0.13793103448275862
